unit_id	flores_id	item_id	subject_id	task_type	translation_type	src_len_chr	mt_len_chr	tgt_len_chr	src_len_wrd	mt_len_wrd	tgt_len_wrd	edit_time	k_total	k_letter	k_digit	k_white	k_symbol	k_nav	k_erase	k_copy	k_cut	k_paste	k_do	n_pause_geq_300	len_pause_geq_300	n_pause_geq_1000	len_pause_geq_1000	event_time	num_annotations	last_modification_time	n_insert	n_delete	n_substitute	n_shift	tot_shifted_words	tot_edits	hter	cer	bleu	chrf	lang_id	doc_id	time_s	time_m	time_h	time_per_char	time_per_word	key_per_char	words_per_hour	words_per_minute	per_subject_visit_order	src_text	mt_text	tgt_text	aligned_edit
flores101-warmup-nld-2-pe2-4	322	flores101-warmup-24	nld_t2	pe2	pe	150	154.0	164	23	28.0	31	28.123	55	20	0	5	0	15	15	0	0	0	0	13	22583	5	18596	28123	1	1642600354	3.0	0.0	3.0	0.0	0.0	6.0	21.429	0.1104	71.96	82.29	nld	2	28.123	0.4687	0.0078	0.1875	1.2227	0.3667	2944.2094	49.0702	9	"Dustin ""Goldust"" Runnels commented that ""Luna was as freaky as me...maybe even more...love her and will miss her...hopefully she's in a better place."""	"Dustin ""Goldust"" Runnels zei: ""Luna was net zo gek als ik... misschien nog meer... hou van haar en zal haar missen... hopelijk zit ze op een betere plek."""	"Dustin ""Goldust"" Runnels zei: ""Luna was net zo gek als ik... misschien nog wel gekker... ik hou van haar en ik ga haar missen... hopelijk is ze op een betere plek."""	"REF:  dustin ""goldust"" runnels zei: ""luna was net zo gek als ik... misschien nog *** ********* meer... hou van haar en ** zal haar missen... hopelijk zit ze op een betere plek.""\nHYP:  dustin ""goldust"" runnels zei: ""luna was net zo gek als ik... misschien nog wel gekker... ik      hou van haar en ik ga  haar missen... hopelijk is  ze op een betere plek.""\nEVAL:                                                                            I   I         S                       I  S                           S"
flores101-warmup-nld-3-pe1-1	600	flores101-warmup-31	nld_t2	pe1	pe	100	108.0	108	17	16.0	16	10.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10176	1	1642600354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	nld	3	10.176	0.1696	0.0028	0.1018	0.5986	0.0	6014.1509	100.2358	10	The Hershey and Chase experiment was one of the leading suggestions that DNA was a genetic material.	Het Hershey en Chase-experiment was een van de belangrijkste suggesties dat DNA een genetisch materiaal was.	Het Hershey en Chase-experiment was een van de belangrijkste suggesties dat DNA een genetisch materiaal was.	REF:  het hershey en chase-experiment was een van de belangrijkste suggesties dat dna een genetisch materiaal was.\nHYP:  het hershey en chase-experiment was een van de belangrijkste suggesties dat dna een genetisch materiaal was.\nEVAL:
flores101-warmup-nld-3-pe1-2	601	flores101-warmup-32	nld_t2	pe1	pe	85	96.0	96	15	16.0	16	32.756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32756	1	1642600354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	nld	3	32.756	0.5459	0.0091	0.3854	2.1837	0.0	1648.5529	27.4759	11	Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.	Hershey en Chase gebruikten fagen, of virussen, om hun eigen DNA in een bacterie te implanteren.	Hershey en Chase gebruikten fagen, of virussen, om hun eigen DNA in een bacterie te implanteren.	REF:  hershey en chase gebruikten fagen, of virussen, om hun eigen dna in een bacterie te implanteren.\nHYP:  hershey en chase gebruikten fagen, of virussen, om hun eigen dna in een bacterie te implanteren.\nEVAL:
flores101-warmup-nld-3-pe1-3	602	flores101-warmup-33	nld_t2	pe1	pe	143	151.0	151	24	26.0	26	13.751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13751	1	1642600354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	100.0	nld	3	13.751	0.2292	0.0038	0.0962	0.573	0.0	6283.1794	104.7197	12	They did two experiments marking either the DNA in the phage with a radioactive phosphorus or the protein of the phage with radioactive sulfur.	Ze deden twee experimenten waarbij ze ofwel het DNA in de faag markeerden met een radioactieve fosfor of het eiwit van de faag met radioactieve zwavel.	Ze deden twee experimenten waarbij ze ofwel het DNA in de faag markeerden met een radioactieve fosfor of het eiwit van de faag met radioactieve zwavel.	REF:  ze deden twee experimenten waarbij ze ofwel het dna in de faag markeerden met een radioactieve fosfor of het eiwit van de faag met radioactieve zwavel.\nHYP:  ze deden twee experimenten waarbij ze ofwel het dna in de faag markeerden met een radioactieve fosfor of het eiwit van de faag met radioactieve zwavel.\nEVAL:
flores101-warmup-nld-4-ht-1	541	flores101-warmup-41	nld_t2	ht	ht	149		162	28		28	67.59	214	169	0	29	2	0	14	0	0	0	0	35	42354	7	26415	67590	1	1642600354											nld	4	67.59	1.1265	0.0188	0.4536	2.4139	1.4362	1491.3449	24.8557	13	The Tibetan Buddhism is based on the teachings of Buddha, but were extended by the mahayana path of love and by a lot of techniques from Indian Yoga.		Het Tibetaanse boeddhisme is gebaseerd op de leer van Boeddha, maar is uitgebreid met het pad van de liefde van mahayana en met veel technieken uit Indische yoga.	
flores101-warmup-nld-4-ht-2	542	flores101-warmup-42	nld_t2	ht	ht	127		137	20		20	35.199	151	121	0	20	3	0	7	0	0	0	0	24	18490	6	10052	35199	1	1642600354											nld	4	35.199	0.5866	0.0098	0.2772	1.76	1.189	2045.5127	34.0919	14	In principle the Tibetan Buddhism is very simple. It consists of Kundalini Yoga, meditation and the path of all-embracing love.		Het Tibetaanse boeddhisme is in principe heel eenvoudig. Het bestaat uit Kundalini Yoga, meditatie en het pad van allesomvattende liefde.	
flores101-warmup-nld-4-ht-3	543	flores101-warmup-43	nld_t2	ht	ht	147		159	18		16	38.181	175	142	0	15	10	0	8	0	0	0	0	23	16785	3	6638	38181	1	1642600354											nld	4	38.181	0.6364	0.0106	0.2597	2.1212	1.1905	1697.1792	28.2863	15	With Kundalini Yoga the Kundalini energy (enlightenment energy) is awakened through yoga postures, breathing exercises, mantras and visualizations.		Met Kundalini Yoga wordt de Kundalini-energie (verlichtingsenergie) geactiveerd met behulp van yogahoudingen, ademhalingsoefeningen, mantra's en visualisaties.	
flores101-warmup-nld-4-ht-4	544	flores101-warmup-44	nld_t2	ht	ht	203		198	30		26	55.412	240	188	0	25	6	0	21	0	0	0	0	40	28481	9	12021	55412	1	1642600354											nld	4	55.412	0.9235	0.0154	0.273	1.8471	1.1823	1949.0363	32.4839	16	The center of Tibetan meditation is the Deity Yoga. Through the visualization of various deities the energy channels are cleaned, the chakras are activated and the enlightenment consciousness is created.		Het hart van Tibetaanse meditatie is de Deity Yoga. Via de visualisatie van verschillende deity's worden de energiekanalen gereinigd, de chakra's geactiveerd en het verlichtingsbewustzijn gecreëerd.	
flores101-warmup-nld-5-pe2-1	914	flores101-warmup-51	nld_t2	pe2	pe	89	87.0	89	15	14.0	14	10.083	10	6	0	0	0	0	4	0	0	0	0	2	7096	1	6665	10083	1	1642600354	0.0	0.0	1.0	0.0	0.0	1.0	7.143	0.069	81.54	88.86	nld	5	10.083	0.168	0.0028	0.1133	0.6722	0.1124	5355.5489	89.2591	17	An increasingly more popular option for those planning a gap-year is to travel and learn.	Een steeds populairere optie voor degenen die een gap-jaar plannen, is reizen en leren.	Een steeds populairere optie voor degenen die een tussenjaar plannen, is reizen en leren.	REF:  een steeds populairere optie voor degenen die een gap-jaar   plannen, is reizen en leren.\nHYP:  een steeds populairere optie voor degenen die een tussenjaar plannen, is reizen en leren.\nEVAL:                                                   S
flores101-warmup-nld-5-pe2-2	915	flores101-warmup-52	nld_t2	pe2	pe	137	140.0	156	20	21.0	23	38.082	79	58	0	8	0	4	9	0	0	0	0	6	29268	2	27046	38082	1	1642600354	2.0	0.0	4.0	2.0	2.0	8.0	38.095	0.2357	58.79	77.86	nld	5	38.082	0.6347	0.0106	0.278	1.9041	0.5766	1890.657	31.511	18	This is especially popular with school leavers, allowing them to take a year out before university, without compromising their education.	Dit is vooral populair bij schoolverlaters, waardoor ze een jaar buiten kunnen gaan voor de universiteit, zonder hun opleiding te verstoren.	Dit is vooral populair bij schoolverlaters, waardoor ze een tussenjaar kunnen pakken voordat ze naar de universiteit gaan zonder hun opleiding te verstoren.	REF:  dit is vooral populair bij schoolverlaters, waardoor ze een jaar         buiten   kunnen     gaan   ******* ** voor de universiteit,   zonder hun opleiding te verstoren.\nHYP:  dit is vooral populair bij schoolverlaters, waardoor ze een tussenjaar @ pakken [ kunnen ] [ gaan ] voordat ze naar de universiteit  @ zonder hun opleiding te verstoren.\nEVAL:                                                             S            S                          I       I  S       S
flores101-warmup-nld-5-pe2-3	916	flores101-warmup-53	nld_t2	pe2	pe	145	143.0	145	24	24.0	24	15.558	10	6	0	0	0	0	4	0	0	0	0	1	6822	1	6822	15558	1	1642600354	0.0	0.0	1.0	0.0	0.0	1.0	4.167	0.042	88.95	93.18	nld	5	15.558	0.2593	0.0043	0.1073	0.6482	0.069	5553.413	92.5569	19	In many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.	In veel gevallen kan het volgen van een gap-jaarscursus in het buitenland je kansen verbeteren om in je thuisland naar hoger onderwijs te gaan.	In veel gevallen kan het volgen van een tussenjaarscursus in het buitenland je kansen verbeteren om in je thuisland naar hoger onderwijs te gaan.	REF:  in veel gevallen kan het volgen van een gap-jaarscursus   in het buitenland je kansen verbeteren om in je thuisland naar hoger onderwijs te gaan.\nHYP:  in veel gevallen kan het volgen van een tussenjaarscursus in het buitenland je kansen verbeteren om in je thuisland naar hoger onderwijs te gaan.\nEVAL:                                         S
flores101-warmup-nld-5-pe2-4	917	flores101-warmup-54	nld_t2	pe2	pe	78	84.0	100	13	14.0	15	17.631	63	52	0	10	0	1	0	0	0	0	0	8	9941	3	7364	17631	1	1642600354	1.0	0.0	6.0	0.0	0.0	7.0	50.0	0.4405	28.19	52.79	nld	5	17.631	0.2938	0.0049	0.226	1.3562	0.8077	2654.4155	44.2403	20	Typically there will be a tuition fee to enroll in these educational programs.	Typisch is er een schoolgeld om zich in te sluiten voor deze educatieve programma's.	Normaal gesproken moet je schoolgeld betalen om je in te schrijven voor deze educatieve programma's.	REF:  typisch is        er   een schoolgeld ******* om zich in te sluiten   voor deze educatieve programma's.\nHYP:  normaal gesproken moet je  schoolgeld betalen om je   in te schrijven voor deze educatieve programma's.\nEVAL: S       S         S    S              I          S          S
flores101-warmup-nld-1-ht-1	163	flores101-warmup-11	nld_t3	ht	ht	189		205	29		32	114.321	256	201	0	36	2	0	17	0	0	0	0	43	68615	20	57282	114321	6	1642600354											nld	1	114.321	1.9054	0.0318	0.6049	3.9421	1.3545	913.218	15.2203	1	In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.		In Frankrijk komt van oudsher weinig technologie bij het stemproces kijken: stemmers geven hun gewenste kandidaat in een afgesloten stemhokje op een vooraf geprint papier aan en stoppen dit in een envelop.	
flores101-warmup-nld-1-ht-2	164	flores101-warmup-12	nld_t3	ht	ht	120		139	20		21	44.327	152	130	0	20	2	0	0	0	0	0	0	11	7921	1	1565	44327	3	1642600354											nld	1	44.327	0.7388	0.0123	0.3694	2.2164	1.2667	1624.2922	27.0715	2	After officials verify the voter's identity, the voter drops the envelope into the ballot box and signs the voting roll.		Nadat ambtenaren de identiteit van de stemmer hebben geverifieerd, plaatst de stemmer de envelop in de stembus en ondertekent de stemlijst.	
flores101-warmup-nld-1-ht-3	165	flores101-warmup-13	nld_t3	ht	ht	62		74	8		12	47.147	74	62	0	11	1	0	0	0	0	0	0	7	28572	3	26282	47147	2	1642600354											nld	1	47.147	0.7858	0.0131	0.7604	5.8934	1.1935	610.8554	10.1809	3	French electoral law rather strictly codifies the proceedings.		De Franse kieswet legt heel precies voor hoe het stemproces moet verlopen.	
flores101-warmup-nld-1-ht-4	166	flores101-warmup-14	nld_t3	ht	ht	228		256	40		41	93.369	313	239	4	43	2	0	25	0	0	0	0	25	43701	6	34663	93369	2	1642600354											nld	1	93.369	1.5562	0.0259	0.4095	2.3342	1.3728	1542.2678	25.7045	4	Since 1988, ballot boxes must be transparent so that voters and observers can witness that no envelopes are present at the start of the vote and that no envelopes are added except those of the duly counted and authorized voters.		Sinds 1988 moeten stembussen transparant zijn. Zo kunnen stemmers en getuigen zien dat er aan het begin van de stemming nog geen enveloppen zijn en dat er geen andere enveloppen worden toegevoegd dan die van de officieel getelde en geautoriseerde stemmers.	
flores101-warmup-nld-1-ht-5	167	flores101-warmup-15	nld_t3	ht	ht	177		183	25		26	53.306	199	159	0	26	6	0	8	0	0	0	0	17	15127	5	9732	53306	2	1642600354											nld	1	53.306	0.8884	0.0148	0.3012	2.1322	1.1243	1688.3653	28.1394	5	Candidates can send representatives to witness every part of the process. In the evening, votes are counted by volunteers under heavy supervision, following specific procedures.		Kandidaten mogen vertegenwoordigers sturen om getuige te zijn van elk onderdeel van het proces. 's Avonds worden de stemmen onder streng toezicht geteld volgens specifieke procedures.	
flores101-warmup-nld-2-pe2-1	319	flores101-warmup-21	nld_t3	pe2	pe	102	97.0	120	13	10.0	14	121.411	102	52	0	11	5	0	34	0	0	0	0	11	45286	5	42232	121411	3	1642600354	4.0	0.0	2.0	1.0	1.0	7.0	70.0	0.4227	21.5	72.69	nld	2	121.411	2.0235	0.0337	1.1903	9.3393	1.0	385.4675	6.4245	6	Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.	Xinhua rapporteerde dat overheidsonderzoekers twee 'zwarte doos' vluchtrecorders hebben gevonden.	Xinhua rapporteerde dat overheidsonderzoekers op woensdag twee vluchtrecorders, ook wel 'zwarte dozen', hebben gevonden.	REF:  xinhua rapporteerde dat overheidsonderzoekers ** ******** twee   'zwarte   **************** *** doos'   vluchtrecorders hebben gevonden.\nHYP:  xinhua rapporteerde dat overheidsonderzoekers op woensdag twee [ 'zwarte ] vluchtrecorders, ook wel   @ dozen',         hebben gevonden.\nEVAL:                                               I  I                         I                I   S       S
flores101-warmup-nld-2-pe2-2	320	flores101-warmup-22	nld_t3	pe2	pe	43	46.0	39	7	7.0	5	51.822	51	40	0	4	0	0	7	0	0	0	0	6	36039	4	34890	51822	2	1642600354	0.0	2.0	5.0	0.0	0.0	7.0	100.0	0.7609	7.27	23.16	nld	2	51.822	0.8637	0.0144	1.2052	7.4031	1.186	486.28	8.1047	7	Fellow wrestlers also paid tribute to Luna.	Gezelschapswrasten gaven ook een eer aan Luna.	Andere worstelaars herdachten Luna ook.	REF:  gezelschapswrasten gaven ook    een         eer        aan  luna.\nHYP:  ****************** ***** andere worstelaars herdachten luna ook.\nEVAL: D                  D     S      S           S          S    S
flores101-warmup-nld-2-pe2-3	321	flores101-warmup-23	nld_t3	pe2	pe	162	165.0	165	29	28.0	28	628.995	171	107	0	23	4	0	37	0	0	0	0	20	603863	11	599839	628995	4	1642600354	0.0	0.0	6.0	0.0	0.0	6.0	21.429	0.097	64.34	80.84	nld	2	628.995	10.4832	0.1747	3.8827	21.6895	1.0556	165.9791	2.7663	8	"Tommy Dreamer said ""Luna was the first Queen of Extreme. My first manager. Luna passed away on the night of two moons. Pretty unique just like her. Strong woman."""	"Tommy Dreamer zei: ""Luna was de eerste koningin van Extreme. Mijn eerste manager. Luna stierf in de nacht van twee maan. Behoorlijk uniek net als zij. Sterke vrouw."""	"Tommy Dreamer zei: ""Luna was de eerste 'Queen of Extreme'. Mijn eerste manager. Luna stierf op de nacht van twee manen. Behoorlijk uniek, net als zij. Sterke vrouw."""	"REF:  tommy dreamer zei: ""luna was de eerste koningin van extreme.  mijn eerste manager. luna stierf in de nacht van twee maan.  behoorlijk uniek  net als zij. sterke vrouw.""\nHYP:  tommy dreamer zei: ""luna was de eerste 'queen   of  extreme'. mijn eerste manager. luna stierf op de nacht van twee manen. behoorlijk uniek, net als zij. sterke vrouw.""\nEVAL:                                        S        S   S                                          S                    S                 S"
